,,CH0601,CH0602,CH0603,CH0604,CH0605
2025/9/8,19:10:13,48.1,56,32.6,30,10.03
2025/9/8,19:10:14,46.6,56,32.6,30.1,10.03
2025/9/8,19:10:15,47.7,56,32.6,30.1,10.03
2025/9/8,19:10:16,48.5,55.9,32.6,30.1,10.03
2025/9/8,19:10:17,49.8,56,32.6,30.1,10.03
2025/9/8,19:10:18,52.1,56.2,32.6,30.1,10.03
2025/9/8,19:10:19,52.6,56.4,32.7,30.1,10.03
2025/9/8,19:10:20,52.7,56.5,32.7,30.1,10.03
2025/9/8,19:10:21,52.4,56.6,32.7,30.1,10.03
2025/9/8,19:10:22,52.2,56.7,32.7,30.1,10.03
2025/9/8,19:10:23,52.7,56.8,32.7,30.1,10.03
2025/9/8,19:10:24,52.2,56.9,32.7,30.1,10.03
2025/9/8,19:10:25,50.9,56.8,32.7,30.1,10.03
2025/9/8,19:10:26,49.4,56.8,32.6,30.1,10.03
2025/9/8,19:10:27,51,56.9,32.6,30.1,10.03
2025/9/8,19:10:28,50.9,57,32.6,30.1,10.03
2025/9/8,19:10:29,49.3,56.9,32.6,30.1,10.03
2025/9/8,19:10:30,49.7,56.8,32.6,30.1,10.03
2025/9/8,19:10:31,49.5,56.8,32.6,30.1,10.03
2025/9/8,19:10:32,48.4,56.8,32.6,30.1,10.03
2025/9/8,19:10:33,48.3,56.6,32.6,30.1,10.03
2025/9/8,19:10:34,48.3,56.5,32.6,30.1,10.03
2025/9/8,19:10:35,49.9,56.4,32.6,30.1,10.03
2025/9/8,19:10:36,51,56.3,32.6,30.1,10.03
2025/9/8,19:10:37,49.8,56.3,32.6,30.1,10.03
2025/9/8,19:10:38,50.2,56.3,32.6,30.1,10.03
2025/9/8,19:10:39,49.8,56.3,32.6,30.1,10.03
2025/9/8,19:10:40,48.5,56.3,32.7,30.1,10.03
2025/9/8,19:10:41,46.8,56.2,32.6,30.1,10.03
2025/9/8,19:10:42,46.8,56.1,32.6,30.1,10.03
2025/9/8,19:10:43,47.2,56.2,32.7,30.1,10.03
2025/9/8,19:10:44,46.4,56.1,32.7,30.1,10.03
2025/9/8,19:10:45,46.4,56.2,32.7,30.1,10.03
2025/9/8,19:10:46,48.2,56.3,32.7,30.1,10.03
2025/9/8,19:10:47,49.4,56.3,32.7,30.1,10.03
2025/9/8,19:10:48,50,56.3,32.7,30.1,10.03
2025/9/8,19:10:49,48.3,56.3,32.7,30.1,10.03
2025/9/8,19:10:50,46.7,56.2,32.7,30.1,10.03
2025/9/8,19:10:51,45.8,56.2,32.7,30.1,10.03
2025/9/8,19:10:52,47.2,56.3,32.7,30.1,10.03
2025/9/8,19:10:53,48.9,56.4,32.7,30.1,10.03
2025/9/8,19:10:54,50.8,56.3,32.7,30.1,10.03
2025/9/8,19:10:55,53.1,56.2,32.7,30.1,10.03
2025/9/8,19:10:56,53.4,56.1,32.7,30.1,10.03
2025/9/8,19:10:57,53.3,56.1,32.7,30.1,10.03
2025/9/8,19:10:58,53.3,56.1,32.7,30.1,10.03
2025/9/8,19:10:59,51.1,56,32.7,30.1,10.03
2025/9/8,19:11:00,49.6,55.9,32.7,30.1,10.03
2025/9/8,19:11:01,47.4,55.9,32.7,30.1,10.03
2025/9/8,19:11:02,45.6,55.9,32.7,30,10.03
2025/9/8,19:11:03,45.4,55.9,32.6,30,10.03
2025/9/8,19:11:04,46.5,55.9,32.6,30,10.03
2025/9/8,19:11:05,45,55.9,32.6,30,10.03
2025/9/8,19:11:06,43.3,55.9,32.7,30,10.03
2025/9/8,19:11:07,43.7,56,32.7,30,10.03
2025/9/8,19:11:08,43.2,56.2,32.7,30.1,10.03
2025/9/8,19:11:09,43.4,56.3,32.7,30.1,10.03
2025/9/8,19:11:10,44.4,56.4,32.7,30.1,10.03
2025/9/8,19:11:11,43.7,56.5,32.7,30.1,10.03
2025/9/8,19:11:12,43.6,56.5,32.7,30.1,10.03
2025/9/8,19:11:13,44.4,56.3,32.7,30.1,10.03
2025/9/8,19:11:14,44.9,56.3,32.7,30.1,10.03
2025/9/8,19:11:15,47,56.3,32.7,30.1,10.03
2025/9/8,19:11:16,47.7,56.3,32.7,30.1,10.03
2025/9/8,19:11:17,46.7,56.3,32.7,30.1,10.03
2025/9/8,19:11:18,45.3,56.2,32.7,30.1,10.03
2025/9/8,19:11:19,47.2,56.1,32.7,30.1,10.03
2025/9/8,19:11:20,46.5,56.1,32.7,30.1,10.03
2025/9/8,19:11:21,44.5,56.2,32.7,30.2,10.03
2025/9/8,19:11:22,44,56.2,32.7,30.2,10.03
2025/9/8,19:11:23,45,56.2,32.7,30.2,10.03
2025/9/8,19:11:24,46.3,56.2,32.7,30.2,10.03
2025/9/8,19:11:25,46.1,56.2,32.8,30.2,10.03
2025/9/8,19:11:26,45.9,56.2,32.7,30.1,10.03
2025/9/8,19:11:27,45.4,56.1,32.7,30.1,10.03
2025/9/8,19:11:28,47.1,56.2,32.8,30.1,10.03
2025/9/8,19:11:29,47.9,56.4,32.8,30.1,10.03
2025/9/8,19:11:30,49.3,56.5,32.8,30.1,10.03
2025/9/8,19:11:31,51.5,56.5,32.8,30.1,10.03
2025/9/8,19:11:32,51.4,56.4,32.8,30.1,10.03
2025/9/8,19:11:33,52.2,56.4,32.8,30.1,10.03
2025/9/8,19:11:34,50.6,56.4,32.8,30.1,10.03
2025/9/8,19:11:35,48.8,56.4,32.8,30.1,10.03
2025/9/8,19:11:36,51.9,56.5,32.8,30.1,10.03
2025/9/8,19:11:37,52.5,56.7,32.8,30.1,10.03
2025/9/8,19:11:38,52.5,56.8,32.8,30.2,10.03
2025/9/8,19:11:39,53.9,57,32.8,30.1,10.03
2025/9/8,19:11:40,52.3,57,32.8,30.2,10.03
2025/9/8,19:11:41,50.8,56.9,32.9,30.1,10.03
2025/9/8,19:11:42,50.5,56.8,32.8,30.1,10.03
2025/9/8,19:11:43,51.3,56.6,32.8,30.1,10.03
2025/9/8,19:11:44,50.2,56.4,32.8,30.1,10.03
2025/9/8,19:11:45,50.4,56.3,32.8,30.1,10.03
2025/9/8,19:11:46,49.7,56.3,32.8,30.1,10.03
2025/9/8,19:11:47,49.2,56.3,32.8,30.1,10.03
2025/9/8,19:11:48,49.7,56.2,32.8,30.1,10.03
2025/9/8,19:11:49,48.4,56.2,32.8,30.1,10.03
2025/9/8,19:11:50,48,56.1,32.8,30.1,10.03
2025/9/8,19:11:51,48.8,56,32.8,30.1,10.03
2025/9/8,19:11:52,50.5,56,32.8,30.1,10.03
2025/9/8,19:11:53,51.6,56.1,32.8,30.1,10.03
2025/9/8,19:11:54,50.8,56.2,32.8,30.1,10.03
2025/9/8,19:11:55,53.4,56.3,32.8,30.1,10.03
2025/9/8,19:11:56,53.5,56.2,32.8,30.1,10.03
2025/9/8,19:11:57,52.3,56.2,32.8,30.1,10.03
2025/9/8,19:11:58,52.2,56.2,32.8,30.1,10.03
2025/9/8,19:11:59,48.9,56.2,32.8,30.1,10.03
2025/9/8,19:12:00,47,56.2,32.8,30.1,10.03
2025/9/8,19:12:01,46.4,56.3,32.8,30.1,10.03
2025/9/8,19:12:02,44.9,56.3,32.8,30.1,10.03
2025/9/8,19:12:03,44.4,56.3,32.8,30.1,10.03
2025/9/8,19:12:04,46.8,56.2,32.8,30.1,10.03
2025/9/8,19:12:05,45.5,56.1,32.8,30.1,10.03
2025/9/8,19:12:06,43.7,56.1,32.8,30.1,10.03
2025/9/8,19:12:07,43.2,56,32.8,30.1,10.03
2025/9/8,19:12:08,43.3,56,32.8,30.1,10.03
2025/9/8,19:12:09,45.3,55.9,32.8,30,10.03
2025/9/8,19:12:10,46.5,55.9,32.8,30.1,10.03
2025/9/8,19:12:11,47.3,56,32.8,30,10.03
2025/9/8,19:12:12,47.9,56,32.8,30.1,10.03
2025/9/8,19:12:13,46.5,56.2,32.8,30.1,10.03
2025/9/8,19:12:14,46.4,56.3,32.9,30.1,10.03
2025/9/8,19:12:15,45.7,56.4,32.9,30.1,10.03
2025/9/8,19:12:16,45.2,56.4,32.9,30.1,10.03
2025/9/8,19:12:17,45.9,56.4,32.9,30.1,10.03
2025/9/8,19:12:18,47.7,56.5,32.9,30.1,10.03
2025/9/8,19:12:19,47.2,56.6,32.9,30.1,10.03
2025/9/8,19:12:20,47.7,56.6,32.9,30.1,10.03
2025/9/8,19:12:21,46.8,56.6,32.9,30.1,10.03
2025/9/8,19:12:22,47.3,56.6,32.9,30.1,10.03
2025/9/8,19:12:23,48.2,56.5,32.9,30.1,10.03
2025/9/8,19:12:24,47.7,56.4,32.9,30.1,10.03
2025/9/8,19:12:25,47.9,56.3,32.9,30.1,10.03
2025/9/8,19:12:26,48.3,56.1,32.9,30.1,10.03
2025/9/8,19:12:27,47.1,56,32.8,30.1,10.03
2025/9/8,19:12:28,45,55.9,32.8,30.1,10.03
2025/9/8,19:12:29,44.1,55.8,32.8,30.1,10.03
2025/9/8,19:12:30,46,55.7,32.8,30.1,10.03
2025/9/8,19:12:31,47.4,55.7,32.9,30.1,10.03
2025/9/8,19:12:32,49.4,55.8,32.9,30.1,10.03
2025/9/8,19:12:33,51.2,56,32.9,30.1,10.03
2025/9/8,19:12:34,52.1,56.2,32.9,30.2,10.03
2025/9/8,19:12:35,52,56.4,33,30.2,10.03
2025/9/8,19:12:36,53.8,56.5,33,30.1,10.03
2025/9/8,19:12:37,54.9,56.7,33,30.1,10.03
2025/9/8,19:12:38,55.2,56.8,33,30.1,10.03
2025/9/8,19:12:39,54.1,56.8,33,30.1,10.03
2025/9/8,19:12:40,52.1,56.8,33,30.1,10.03
2025/9/8,19:12:41,50.9,56.8,33,30.1,10.03
2025/9/8,19:12:42,51.3,56.8,33,30.1,10.03
2025/9/8,19:12:43,50.3,56.7,33,30.1,10.03
2025/9/8,19:12:44,48.4,56.6,33,30.1,10.03
2025/9/8,19:12:45,47,56.5,32.9,30.1,10.03
2025/9/8,19:12:46,46.2,56.4,32.9,30.1,10.03
2025/9/8,19:12:47,45.8,56.3,32.9,30.1,10.03
2025/9/8,19:12:48,47.4,56.2,32.9,30.1,10.03
2025/9/8,19:12:49,47.8,56.1,32.9,30.1,10.03
2025/9/8,19:12:50,46.7,56.1,32.9,30.1,10.03
2025/9/8,19:12:51,44.8,56,32.9,30.1,10.03
2025/9/8,19:12:52,43.9,56,32.9,30.1,10.03
2025/9/8,19:12:53,43.7,55.9,32.9,30.1,10.03
2025/9/8,19:12:54,43.6,56,32.9,30.1,10.03
2025/9/8,19:12:55,43.5,56,32.9,30,10.03
2025/9/8,19:12:56,43.3,55.9,32.9,30.1,10.03
2025/9/8,19:12:57,42.7,55.8,32.9,30.1,10.03
2025/9/8,19:12:58,42.9,55.9,32.9,30.1,10.03
2025/9/8,19:12:59,44.3,56.1,32.9,30.1,10.03
2025/9/8,19:13:00,45.4,56.3,32.9,30.1,10.03
2025/9/8,19:13:01,46.6,56.5,33,30.2,10.03
2025/9/8,19:13:02,49,56.6,33,30.2,10.03
2025/9/8,19:13:03,50,56.6,33,30.2,10.03
2025/9/8,19:13:04,50.3,56.6,33,30.2,10.03
2025/9/8,19:13:05,48.2,56.5,33,30.2,10.03
2025/9/8,19:13:06,46.8,56.4,33,30.2,10.03
2025/9/8,19:13:07,46.3,56.2,33,30.1,10.03
2025/9/8,19:13:08,44.2,56.1,33,30.1,10.03
2025/9/8,19:13:09,42.5,56.1,33,30.1,10.03
2025/9/8,19:13:10,41.4,56.1,33,30.1,10.03
2025/9/8,19:13:11,42.2,56,33,30.1,10.03
2025/9/8,19:13:12,44.5,56.1,32.9,30.1,10.03
2025/9/8,19:13:13,46.2,56.1,32.9,30.1,10.03
2025/9/8,19:13:14,46.4,56.1,32.9,30.1,10.03
2025/9/8,19:13:15,45.9,56.1,32.9,30.1,10.03
2025/9/8,19:13:16,45.7,56,32.9,30,10.03
2025/9/8,19:13:17,43.6,55.9,32.9,30,10.03
2025/9/8,19:13:18,41.5,55.9,32.9,30,10.03
2025/9/8,19:13:19,41,55.9,32.9,30,10.03
2025/9/8,19:13:20,41.8,55.8,32.9,30,10.03
2025/9/8,19:13:21,43.4,55.8,32.9,30,10.03
2025/9/8,19:13:22,44.3,55.6,32.9,30,10.03
2025/9/8,19:13:23,46.2,55.7,32.9,30,10.03
2025/9/8,19:13:24,46.8,55.7,32.9,30.1,10.03
2025/9/8,19:13:25,46.5,55.6,32.9,30.1,10.03
2025/9/8,19:13:26,45.5,55.5,32.9,30,10.03
2025/9/8,19:13:27,44.4,55.4,32.9,30,10.03
2025/9/8,19:13:28,44.4,55.5,32.9,30,10.03
2025/9/8,19:13:29,45,55.6,32.9,30.1,10.03
2025/9/8,19:13:30,45.7,55.7,32.9,30.1,10.03
2025/9/8,19:13:31,45.5,55.8,33,30.1,10.03
2025/9/8,19:13:32,45.1,55.9,33,30.1,10.03
2025/9/8,19:13:33,43.7,55.9,33,30.1,10.03
2025/9/8,19:13:34,43.5,56,33,30.1,10.03
2025/9/8,19:13:35,44.6,56.1,33,30.1,10.03
2025/9/8,19:13:36,45.6,56.2,32.9,30.1,10.03
2025/9/8,19:13:37,45.9,56.2,32.9,30.1,10.03
2025/9/8,19:13:38,47.4,56.2,33,30.1,10.03
2025/9/8,19:13:39,46.5,56.3,33,30.1,10.03
2025/9/8,19:13:40,46.2,56.3,33,30.1,10.03
2025/9/8,19:13:41,46.7,56.2,33,30.1,10.03
2025/9/8,19:13:42,46.1,56.2,32.9,30.1,10.03
2025/9/8,19:13:43,44.8,56.2,32.9,30.1,10.03
2025/9/8,19:13:44,45.7,56.3,33,30.1,10.03
2025/9/8,19:13:45,46.2,56.2,33,30.1,10.03
2025/9/8,19:13:46,47.7,56.2,32.9,30.1,10.03
2025/9/8,19:13:47,46.9,56.3,32.9,30.1,10.03
2025/9/8,19:13:48,45.7,56.4,32.9,30.1,10.03
2025/9/8,19:13:49,45.6,56.4,33,30.1,10.03
2025/9/8,19:13:50,45.8,56.5,33,30.1,10.03
2025/9/8,19:13:51,44.2,56.5,33,30.1,10.03
2025/9/8,19:13:52,42.5,56.6,33,30.1,10.03
2025/9/8,19:13:53,41.7,56.6,33,30.1,10.03
2025/9/8,19:13:54,41.3,56.5,33,30.1,10.03
2025/9/8,19:13:55,42,56.4,33,30.1,10.03
2025/9/8,19:13:56,43.9,56.4,33,30.1,10.03
2025/9/8,19:13:57,45,56.3,33,30.1,10.03
2025/9/8,19:13:58,42.9,56.2,33,30.1,10.03
2025/9/8,19:13:59,42.2,56.1,33,30.1,10.03
2025/9/8,19:14:00,42.9,56.2,33,30.1,10.03
2025/9/8,19:14:01,43,56.2,33,30.1,10.03
2025/9/8,19:14:02,43.9,56.3,33,30.1,10.03
2025/9/8,19:14:03,43.9,56.4,33,30.1,10.03
2025/9/8,19:14:04,44,56.5,33,30.1,10.03
2025/9/8,19:14:05,44,56.6,33,30.1,10.03
2025/9/8,19:14:06,44.3,56.7,33.1,30.1,10.03
2025/9/8,19:14:07,44.6,56.8,33.1,30.1,10.03
2025/9/8,19:14:08,44.2,56.7,33.1,30.1,10.03
2025/9/8,19:14:09,44,56.6,33.1,30.1,10.03
2025/9/8,19:14:10,43.8,56.5,33.1,30.1,10.03
2025/9/8,19:14:11,44.1,56.4,33.1,30.1,10.03
2025/9/8,19:14:12,43.6,56.3,33.1,30.1,10.03
2025/9/8,19:14:13,43.7,56.3,33,30.1,10.03
2025/9/8,19:14:14,44.5,56.3,33,30.1,10.03
2025/9/8,19:14:15,44.5,56.3,33,30.1,10.03
2025/9/8,19:14:16,44.4,56.3,33,30.1,10.03
2025/9/8,19:14:17,45.2,56.3,33,30.1,10.03
2025/9/8,19:14:18,44.2,56.3,33.1,30.1,10.03
2025/9/8,19:14:19,43.8,56.3,33.1,30.1,10.03
2025/9/8,19:14:20,43.1,56.3,33.1,30.1,10.03
2025/9/8,19:14:21,42.4,56.2,33.1,30.1,10.03
2025/9/8,19:14:22,43.2,56.2,33.1,30.1,10.03
2025/9/8,19:14:23,44,56.1,33.1,30.1,10.03
2025/9/8,19:14:24,43.5,56.1,33.1,30.1,10.03
2025/9/8,19:14:25,42.8,56.1,33,30.1,10.03
2025/9/8,19:14:26,42.6,56,33,30.1,10.03
2025/9/8,19:14:27,42.6,56.1,33,30.1,10.03
2025/9/8,19:14:28,41.5,56.2,33,30.1,10.03
2025/9/8,19:14:29,41.4,56.2,33,30.1,10.03
2025/9/8,19:14:30,41.1,56.2,33,30.1,10.03
2025/9/8,19:14:31,40.8,56.2,33,30.1,10.03
2025/9/8,19:14:32,43.8,56.3,33.1,30.1,10.03
2025/9/8,19:14:33,44.9,56.5,33.1,30.2,10.03
2025/9/8,19:14:34,44.8,56.6,33.1,30.1,10.03
2025/9/8,19:14:35,45,56.5,33.1,30.1,10.03
2025/9/8,19:14:36,45.2,56.5,33.1,30.1,10.03
2025/9/8,19:14:37,46,56.4,33.1,30.2,10.03
2025/9/8,19:14:38,45.2,56.3,33.1,30.1,10.03
2025/9/8,19:14:39,45.5,56.2,33.1,30.1,10.03
2025/9/8,19:14:40,46.7,56.2,33.1,30.1,10.03
2025/9/8,19:14:41,46,56.3,33.1,30.2,10.03
2025/9/8,19:14:42,45.2,56.4,33.1,30.2,10.03
2025/9/8,19:14:43,43.9,56.5,33.2,30.2,10.03
2025/9/8,19:14:44,43.4,56.5,33.2,30.2,10.03
2025/9/8,19:14:45,42.5,56.4,33.2,30.2,10.03
2025/9/8,19:14:46,42.8,56.3,33.2,30.2,10.03
2025/9/8,19:14:47,44.5,56.3,33.2,30.2,10.03
2025/9/8,19:14:48,45.7,56.2,33.2,30.2,10.03
2025/9/8,19:14:49,45,56.2,33.2,30.1,10.03
2025/9/8,19:14:50,45.7,56.6,33.2,30.2,10.03
2025/9/8,19:14:51,47.4,56.1,33.3,30.2,10.03
2025/9/8,19:14:52,48.9,56.1,33.3,30.2,10.03
2025/9/8,19:14:53,50.2,56.1,33.3,30.2,10.03
2025/9/8,19:14:54,49.5,56.1,33.2,30.1,10.03
2025/9/8,19:14:55,49.2,56.2,33.2,30.1,10.03
2025/9/8,19:14:56,49.4,56.3,33.2,30.1,10.03
2025/9/8,19:14:57,49,56.3,33.2,30.1,10.03
2025/9/8,19:14:58,46.4,56.4,33.2,30.1,10.03
2025/9/8,19:14:59,45.1,56.5,33.2,30.1,10.03
2025/9/8,19:15:00,43.9,56.5,33.2,30.1,10.03
2025/9/8,19:15:01,43.8,56.5,33.2,30.1,10.03
2025/9/8,19:15:02,45.4,56.4,33.2,30.2,10.03
2025/9/8,19:15:03,44.4,56.4,33.2,30.2,10.03
2025/9/8,19:15:04,43,56.4,33.2,30.1,10.03
2025/9/8,19:15:05,42.6,56.4,33.2,30.1,10.03
2025/9/8,19:15:06,42.6,56.2,33.2,30.1,10.03
2025/9/8,19:15:07,43.3,56.2,33.2,30.1,10.03
2025/9/8,19:15:08,42.8,56.2,33.1,30.1,10.03
2025/9/8,19:15:09,41.7,56.1,33.1,30.1,10.03
2025/9/8,19:15:10,42.4,56,33.1,30.1,10.03
2025/9/8,19:15:11,43.2,56.1,33.1,30.1,10.03
2025/9/8,19:15:12,44.5,56.2,33.1,30.1,10.03
2025/9/8,19:15:13,45.2,56.4,33.1,30.1,10.03
2025/9/8,19:15:14,46.1,56.5,33.1,30.1,10.03
2025/9/8,19:15:15,46.7,56.6,33.1,30.1,10.03
2025/9/8,19:15:16,46.3,56.6,33.2,30.1,10.03
2025/9/8,19:15:17,44.8,56.6,33.2,30.1,10.03
2025/9/8,19:15:18,43.5,56.6,33.2,30.1,10.03
2025/9/8,19:15:19,44.7,56.6,33.2,30.1,10.03
2025/9/8,19:15:20,44.1,56.6,33.2,30.1,10.03
2025/9/8,19:15:21,43.5,56.6,33.2,30.2,10.03
2025/9/8,19:15:22,43.1,56.6,33.2,30.1,10.03
2025/9/8,19:15:23,42.6,56.6,33.2,30.1,10.03
2025/9/8,19:15:24,42.6,56.5,33.2,30.1,10.03
2025/9/8,19:15:25,44.1,56.5,33.2,30.1,10.03
2025/9/8,19:15:26,45.6,56.6,33.2,30.2,10.03
2025/9/8,19:15:27,45.9,56.8,33.2,30.2,10.03
2025/9/8,19:15:28,46.4,56.8,33.2,30.2,10.03
2025/9/8,19:15:29,44.3,56.6,33.2,30.2,10.03
2025/9/8,19:15:30,43.2,56.7,33.2,30.2,10.03
2025/9/8,19:15:31,45.1,56.6,33.2,30.2,10.03
2025/9/8,19:15:32,46.4,56.6,33.2,30.2,10.03
2025/9/8,19:15:33,46.9,56.6,33.2,30.2,10.03
2025/9/8,19:15:34,47.9,56.6,33.3,30.2,10.03
2025/9/8,19:15:35,46.6,56.7,33.3,30.2,10.03
2025/9/8,19:15:36,46.1,56.7,33.3,30.2,10.03
2025/9/8,19:15:37,46.1,56.7,33.3,30.2,10.03
2025/9/8,19:15:38,46.9,56.7,33.3,30.2,10.03
2025/9/8,19:15:39,46.3,56.6,33.3,30.2,10.03
2025/9/8,19:15:40,45.1,56.5,33.3,30.2,10.03
2025/9/8,19:15:41,45.2,56.3,33.3,30.2,10.03
2025/9/8,19:15:42,45.7,56.3,33.3,30.2,10.03
2025/9/8,19:15:43,46.2,56.3,33.3,30.2,10.03
2025/9/8,19:15:44,47.8,56.3,33.3,30.2,10.03
2025/9/8,19:15:45,46.7,56.3,33.3,30.2,10.03
2025/9/8,19:15:46,46.2,56.4,33.4,30.2,10.03
2025/9/8,19:15:47,47,56.6,33.4,30.2,10.03
2025/9/8,19:15:48,48.2,56.7,33.4,30.2,10.03
2025/9/8,19:15:49,48.1,56.7,33.3,30.2,10.03
2025/9/8,19:15:50,47,56.7,33.4,30.2,10.03
2025/9/8,19:15:51,44.7,56.7,33.4,30.2,10.03
2025/9/8,19:15:52,44.1,56.7,33.4,30.2,10.03
2025/9/8,19:15:53,44.1,56.7,33.3,30.2,10.03
2025/9/8,19:15:54,45.8,56.7,33.3,30.2,10.03
2025/9/8,19:15:55,46.5,56.8,33.4,30.2,10.03
2025/9/8,19:15:56,46,56.9,33.4,30.2,10.03
2025/9/8,19:15:57,44.1,56.9,33.4,30.2,10.03
2025/9/8,19:15:58,43.3,57,33.4,30.3,10.03
2025/9/8,19:15:59,43.6,57,33.4,30.3,10.03
2025/9/8,19:16:00,42,56.9,33.4,30.2,10.03
2025/9/8,19:16:01,41.5,56.8,33.4,30.2,10.03
2025/9/8,19:16:02,42.9,56.8,33.4,30.2,10.03
2025/9/8,19:16:03,43.7,56.9,33.4,30.2,10.03
2025/9/8,19:16:04,45.1,57,33.4,30.2,10.03
2025/9/8,19:16:05,44.7,57.1,33.4,30.2,10.03
2025/9/8,19:16:06,44.3,57.1,33.4,30.2,10.03
2025/9/8,19:16:07,45.3,56.9,33.4,30.2,10.03
2025/9/8,19:16:08,46.3,56.9,33.4,30.2,10.03
2025/9/8,19:16:09,45,56.9,33.4,30.2,10.03
2025/9/8,19:16:10,44.3,56.9,33.4,30.2,10.03
2025/9/8,19:16:11,43.6,56.8,33.4,30.2,10.03
2025/9/8,19:16:12,43,56.7,33.4,30.2,10.03
2025/9/8,19:16:13,43,56.7,33.4,30.2,10.03
2025/9/8,19:16:14,43.3,56.6,33.3,30.2,10.03
2025/9/8,19:16:15,42.9,56.5,33.3,30.2,10.03
2025/9/8,19:16:16,43.2,56.5,33.3,30.2,10.03
2025/9/8,19:16:17,42.7,56.5,33.3,30.2,10.03
2025/9/8,19:16:18,42.6,56.5,33.3,30.2,10.03
2025/9/8,19:16:19,42.7,56.6,33.3,30.2,10.03
2025/9/8,19:16:20,43.8,56.5,33.3,30.2,10.03
2025/9/8,19:16:21,42.5,56.4,33.3,30.2,10.03
2025/9/8,19:16:22,41.6,56.3,33.3,30.2,10.03
2025/9/8,19:16:23,41.5,56.2,33.3,30.2,10.03
2025/9/8,19:16:24,40.7,56.3,33.3,30.2,10.03
2025/9/8,19:16:25,41.3,56.3,33.3,30.2,10.03
2025/9/8,19:16:26,41.7,56.3,33.3,30.2,10.03
2025/9/8,19:16:27,42.8,56.2,33.3,30.2,10.03
2025/9/8,19:16:28,43.8,56.1,33.3,30.2,10.03
2025/9/8,19:16:29,46.9,56.3,33.4,30.2,10.03
2025/9/8,19:16:30,49.3,56.4,33.4,30.2,10.03
2025/9/8,19:16:31,50.6,56.4,33.4,30.2,10.03
2025/9/8,19:16:32,51.8,56.4,33.3,30.2,10.03
2025/9/8,19:16:33,51.3,56.5,33.3,30.2,10.03
2025/9/8,19:16:34,52.2,56.4,33.3,30.2,10.03
2025/9/8,19:16:35,52.6,56.3,33.3,30.2,10.03
2025/9/8,19:16:36,51.6,56.2,33.3,30.2,10.03
2025/9/8,19:16:37,50.6,56.2,33.3,30.2,10.03
2025/9/8,19:16:38,48.8,56.2,33.3,30.2,10.03
2025/9/8,19:16:39,48.6,56.3,33.3,30.2,10.03
2025/9/8,19:16:40,46.5,56.4,33.3,30.2,10.03
2025/9/8,19:16:41,45.7,56.3,33.3,30.1,10.03
2025/9/8,19:16:42,44.7,56.2,33.3,30.2,10.03
2025/9/8,19:16:43,43.6,56.2,33.3,30.1,10.03
2025/9/8,19:16:44,44.8,56.3,33.3,30.1,10.03
2025/9/8,19:16:45,46.3,56.4,33.3,30.1,10.03
2025/9/8,19:16:46,46.2,56.6,33.4,30.2,10.03
2025/9/8,19:16:47,46.1,56.7,33.4,30.2,10.03
2025/9/8,19:16:48,47.1,56.8,33.4,30.2,10.03
2025/9/8,19:16:49,46.7,56.7,33.4,30.2,10.03
2025/9/8,19:16:50,45.8,56.7,33.4,30.2,10.03
2025/9/8,19:16:51,46.6,56.5,33.4,30.2,10.03
2025/9/8,19:16:52,46.1,56.4,33.4,30.2,10.03
2025/9/8,19:16:53,45.1,56.3,33.4,30.2,10.03
2025/9/8,19:16:54,45.3,56.1,33.4,30.2,10.03
2025/9/8,19:16:55,46,56,33.3,30.2,10.03
2025/9/8,19:16:56,44.6,56,33.3,30.2,10.03
2025/9/8,19:16:57,43.9,55.9,33.3,30.2,10.03
2025/9/8,19:16:58,43.2,55.9,33.3,30.2,10.03
2025/9/8,19:16:59,43.4,55.9,33.3,30.2,10.03
2025/9/8,19:17:00,43.4,55.8,33.3,30.2,10.03
2025/9/8,19:17:01,42.9,55.8,33.3,30.2,10.03
2025/9/8,19:17:02,42.7,55.7,33.3,30.1,10.03
2025/9/8,19:17:03,42.3,55.6,33.3,30.1,10.03
2025/9/8,19:17:04,42.5,55.6,33.3,30.1,10.03
2025/9/8,19:17:05,43.7,55.7,33.3,30.1,10.03
2025/9/8,19:17:06,44.2,55.7,33.3,30.1,10.03
2025/9/8,19:17:07,45.1,55.8,33.3,30.1,10.03
2025/9/8,19:17:08,47.1,55.9,33.3,30.1,10.03
2025/9/8,19:17:09,48.7,55.9,33.3,30.1,10.03
2025/9/8,19:17:10,46.8,55.9,33.3,30.1,10.03
2025/9/8,19:17:11,45.4,55.9,33.3,30.1,10.03
2025/9/8,19:17:12,44.5,55.8,33.3,30.1,10.03
2025/9/8,19:17:13,44.4,55.8,33.3,30.1,10.03
2025/9/8,19:17:14,44.5,55.9,33.3,30.1,10.03
2025/9/8,19:17:15,45.1,55.8,33.4,30.2,10.03
2025/9/8,19:17:16,44.9,55.9,33.3,30.1,10.03
2025/9/8,19:17:17,45.1,55.9,33.3,30.1,10.03
2025/9/8,19:17:18,45.7,55.9,33.4,30.2,10.03
2025/9/8,19:17:19,45.1,55.8,33.3,30.2,10.03
2025/9/8,19:17:20,43.8,55.9,33.3,30.2,10.03
2025/9/8,19:17:21,43.2,55.9,33.3,30.1,10.03
2025/9/8,19:17:22,42.3,55.9,33.3,30.1,10.03
2025/9/8,19:17:23,41.2,55.9,33.3,30.1,10.03
2025/9/8,19:17:24,41.3,55.9,33.3,30.2,10.03
